annotatorAge,annotatorGender,annotatorMinority,annotatorPolitics,annotatorRace,intentYN,offensive2anyoneYN,offensive2youYN,dialectIsWrong,raceIsWrong,WorkerIdHashed,tweet,dialect,condition,username,davidson_label,founta_label
34,woman,women,liberal,white,0.6666666666666666,0.5,0.5,,,29b312298fda214ad0f377eebdd92990,Bruh... @user soo trash....,,text-only,A Twitter User,neither_rel,
30,woman,{},other,white,0.6666666666666666,1.0,0.5,,,f5f510f26beef9a04c50d715b53706e3,Can #faggots of #HoneyBooBoo imagine this #internet world was created to trap them and feed them to #Allah like gazelles? #IT #StephenKing,,text-only,A Twitter User,hate_speech_rel,
35,woman,{},liberal,na,0.6666666666666666,1.0,1.0,,,51237cba56e29ee2da2247a53717201f,Can #faggots of #HoneyBooBoo imagine this #internet world was created to trap them and feed them to #Allah like gazelles? #IT #StephenKing,,text-only,A Twitter User,hate_speech_rel,
42,woman,{},cons,white,0.6666666666666666,1.0,1.0,,,ea325001255a7af0509cefb555444812,Can #faggots of #HoneyBooBoo imagine this #internet world was created to trap them and feed them to #Allah like gazelles? #IT #StephenKing,,text-only,A Twitter User,hate_speech_rel,
31,man,{},liberal,white,0.6666666666666666,1.0,0.0,,,ab647dbde8ff4aab46c8cec7bdefad95,RT @user: if u dont want your heart broken then dont check for a nigga who entertains hoes,,text-only,A Twitter User,hate_speech_rel,
33,man,{},liberal,white,0.6666666666666666,0.5,0.0,,,fb125749404f174f9d36050f0495b0a7,RT @user: if u dont want your heart broken then dont check for a nigga who entertains hoes,,text-only,A Twitter User,hate_speech_rel,
27,man,{},cons,white,1.0,1.0,1.0,,,475aa96a8b2250fc5a56f6ea2f3a4358,RT @user: if u dont want your heart broken then dont check for a nigga who entertains hoes,,text-only,A Twitter User,hate_speech_rel,
31,man,{},liberal,white,0.3333333333333333,0.5,0.0,,,ab647dbde8ff4aab46c8cec7bdefad95,RT @user210: &#8220;@user: @user bitch you not coming http://t.co/GXpfoLusXB&#8221;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;,,text-only,A Twitter User,offensive_language_rel,
35,man,{},liberal,white,0.3333333333333333,1.0,0.5,,,cb9564a86f8e811b6767152bd6bf090c,RT @user210: &#8220;@user: @user bitch you not coming http://t.co/GXpfoLusXB&#8221;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;,,text-only,A Twitter User,offensive_language_rel,
33,man,{},liberal,white,0.6666666666666666,1.0,0.0,,,fb125749404f174f9d36050f0495b0a7,RT @user210: &#8220;@user: @user bitch you not coming http://t.co/GXpfoLusXB&#8221;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;,,text-only,A Twitter User,offensive_language_rel,
35,man,{},liberal,white,0.3333333333333333,0.5,0.0,,,cb9564a86f8e811b6767152bd6bf090c,"RT @user: Back in elementary school, when you were line leader, everybody else was your bitch.",,text-only,A Twitter User,offensive_language_rel,
35,woman,{},liberal,na,0.3333333333333333,0.5,0.0,,,51237cba56e29ee2da2247a53717201f,"RT @user: Back in elementary school, when you were line leader, everybody else was your bitch.",,text-only,A Twitter User,offensive_language_rel,
62,woman,,liberal,white,0.6666666666666666,1.0,0.5,,,7a67040ff2de00198f261e819ddec24f,"RT @user: Back in elementary school, when you were line leader, everybody else was your bitch.",,text-only,A Twitter User,offensive_language_rel,
33,man,{},liberal,white,0.0,0.0,0.0,,,fb125749404f174f9d36050f0495b0a7,@user that pic with the red bone in braids and that tiger in the back for sale?,,text-only,A Twitter User,neither_rel,
100,woman,{},liberal,asian,0.3333333333333333,0.0,0.0,,,652a3b795ccd59abc037cfbc94e77921,@user that pic with the red bone in braids and that tiger in the back for sale?,,text-only,A Twitter User,neither_rel,
33,man,{},cons,asian,0.0,0.0,0.0,,,938b8dc4a9db84d0231d196c4bbd8ea5,@user that pic with the red bone in braids and that tiger in the back for sale?,,text-only,A Twitter User,neither_rel,
51,woman,none,cons,white,0.3333333333333333,0.0,0.0,,,dfd0cd6d5191d359ecd438e369c6f1ac,RT @user210: &#8220;@user: If you're playing flappy bird: 1-800-273-8255 National Suicide Prevention Lifeline. RT to save lives&#8221; @user&#8230;,,text-only,A Twitter User,neither_rel,
35,woman,{},liberal,na,0.0,0.0,0.0,,,51237cba56e29ee2da2247a53717201f,RT @user210: &#8220;@user: If you're playing flappy bird: 1-800-273-8255 National Suicide Prevention Lifeline. RT to save lives&#8221; @user&#8230;,,text-only,A Twitter User,neither_rel,
22,man,{},liberal,asian,0.3333333333333333,0.5,0.0,,,7bf3e76c903d5297d5b03b8615e1d489,RT @user210: &#8220;@user: If you're playing flappy bird: 1-800-273-8255 National Suicide Prevention Lifeline. RT to save lives&#8221; @user&#8230;,,text-only,A Twitter User,neither_rel,
31,man,{},liberal,white,0.3333333333333333,0.5,0.0,,,ab647dbde8ff4aab46c8cec7bdefad95,"RT @user10: bitch you love every team but the US lol RT""@user: This is the game I've been waiting for! I sincerely LOVE both of these&#8230;",,text-only,A Twitter User,offensive_language_rel,
42,woman,{},cons,white,0.0,0.5,0.0,,,e0f63929d8806fc6fe77999192de46d9,"RT @user10: bitch you love every team but the US lol RT""@user: This is the game I've been waiting for! I sincerely LOVE both of these&#8230;",,text-only,A Twitter User,offensive_language_rel,
51,man,IMMIGRANT,na,na,0.3333333333333333,1.0,1.0,,,22117186b79db1cb515abad40a8bd57a,"RT @user10: bitch you love every team but the US lol RT""@user: This is the game I've been waiting for! I sincerely LOVE both of these&#8230;",,text-only,A Twitter User,offensive_language_rel,
27,man,{},cons,white,0.0,0.0,0.0,,,475aa96a8b2250fc5a56f6ea2f3a4358,Oreos are my life,,text-only,A Twitter User,neither_rel,
35,woman,{},liberal,na,0.0,0.0,0.0,,,51237cba56e29ee2da2247a53717201f,Oreos are my life,,text-only,A Twitter User,neither_rel,
49,man,{},liberal,white,0.0,0.0,0.0,,,708b8e761418fb2c226c7cdf6bc3293d,Oreos are my life,,text-only,A Twitter User,neither_rel,
19,woman,black,other,black,0.0,0.0,0.0,,,ba64f288cbc2f199ca3a4bcd8a123135,"RT @user10: @user haha Oreo lol. Well I gota do dee's video for his dance soon, I can show you how to use equipment and that x",,text-only,A Twitter User,neither_rel,
51,man,IMMIGRANT,na,na,0.0,0.0,0.0,,,22117186b79db1cb515abad40a8bd57a,"RT @user10: @user haha Oreo lol. Well I gota do dee's video for his dance soon, I can show you how to use equipment and that x",,text-only,A Twitter User,neither_rel,
44,woman,{},cons,white,0.3333333333333333,0.5,0.0,,,dbbcd5fd825cfd05df7368e4fec71870,"RT @user10: @user haha Oreo lol. Well I gota do dee's video for his dance soon, I can show you how to use equipment and that x",,text-only,A Twitter User,neither_rel,
35,woman,{},liberal,white,0.3333333333333333,0.5,0.0,,,200f96fef14ef02c5962f147fd029820,Yas bitches YAS &#128588; http://t.co/bsrWTMKw87,,text-only,A Twitter User,offensive_language_rel,
35,man,{},liberal,white,0.0,0.0,0.0,,,cb9564a86f8e811b6767152bd6bf090c,Yas bitches YAS &#128588; http://t.co/bsrWTMKw87,,text-only,A Twitter User,offensive_language_rel,
33,woman,{},liberal,hisp,0.0,0.0,0.0,,,5f61c58d0551631c637a01e2d9b7703b,Yas bitches YAS &#128588; http://t.co/bsrWTMKw87,,text-only,A Twitter User,offensive_language_rel,
31,man,{},liberal,white,1.0,1.0,0.0,,,ab647dbde8ff4aab46c8cec7bdefad95,RT @user10: @user ching chong,,text-only,A Twitter User,hate_speech_rel,
26,woman,{},other,black,0.6666666666666666,1.0,0.0,,,c5cf8d242d8281d304987b12dc262f81,RT @user10: @user ching chong,,text-only,A Twitter User,hate_speech_rel,
100,na,no,na,na,1.0,1.0,1.0,,,0e41475cf5ab2edbdbeb50a91ae0e401,RT @user10: @user ching chong,,text-only,A Twitter User,hate_speech_rel,
24,man,No.,liberal,white,1.0,1.0,0.0,,,2c3c84df1b7610fa6d5c5089107f6112,"@user210 @user @user That bitch is so stupid! It's the BEY hive, not the BEE hive. Lil Kim was the Queen B, Bey IS Queen B",,text-only,A Twitter User,offensive_language_rel,
24,man,racial,liberal,other,1.0,1.0,1.0,,,69a3ebe6bce9863c5f07e177daf8bcfd,"@user210 @user @user That bitch is so stupid! It's the BEY hive, not the BEE hive. Lil Kim was the Queen B, Bey IS Queen B",,text-only,A Twitter User,offensive_language_rel,
33,man,{},liberal,white,0.6666666666666666,0.5,0.0,,,fb125749404f174f9d36050f0495b0a7,"@user210 @user @user That bitch is so stupid! It's the BEY hive, not the BEE hive. Lil Kim was the Queen B, Bey IS Queen B",,text-only,A Twitter User,offensive_language_rel,
24,man,{},cons,white,1.0,1.0,1.0,,,a820b97985b3c2dbc05f96a4bc5f6ab8,@user That's actually non-English. Because #okiecops are filthy white trash who are all criminals.,,text-only,A Twitter User,hate_speech_rel,
35,woman,{},liberal,na,1.0,1.0,1.0,,,51237cba56e29ee2da2247a53717201f,@user That's actually non-English. Because #okiecops are filthy white trash who are all criminals.,,text-only,A Twitter User,hate_speech_rel,
31,man,{},liberal,white,1.0,1.0,0.0,,,ab647dbde8ff4aab46c8cec7bdefad95,@user That's actually non-English. Because #okiecops are filthy white trash who are all criminals.,,text-only,A Twitter User,hate_speech_rel,
42,woman,{},cons,white,1.0,1.0,1.0,,,ea325001255a7af0509cefb555444812,RT @user: The fox says you're a cunt.,,text-only,A Twitter User,hate_speech_rel,
37,man,{},libert,white,1.0,1.0,1.0,,,599ea0e2bcdac7f3458cb38410b08369,RT @user: The fox says you're a cunt.,,text-only,A Twitter User,hate_speech_rel,
47,woman,{},liberal,white,1.0,1.0,1.0,,,d6262184afe6ca0990ac00469ca1a058,RT @user: The fox says you're a cunt.,,text-only,A Twitter User,hate_speech_rel,
31,man,{},liberal,white,0.3333333333333333,0.5,0.0,,,ab647dbde8ff4aab46c8cec7bdefad95,@user No bitch Linda over KOD,,text-only,A Twitter User,offensive_language_rel,
44,woman,{},cons,white,0.6666666666666666,1.0,1.0,,,dbbcd5fd825cfd05df7368e4fec71870,@user No bitch Linda over KOD,,text-only,A Twitter User,offensive_language_rel,
24,man,{},liberal,white,0.6666666666666666,1.0,1.0,,,24fe8f829de6d90f3af5a3cf58bae041,@user No bitch Linda over KOD,,text-only,A Twitter User,offensive_language_rel,
21,na,{},na,na,0.6666666666666666,1.0,1.0,,,cc4485977ecf6b397b3c58441d720fb6,Omer Asik so trash on the offensive side of the floor dude real life murky doo doo water,,text-only,A Twitter User,neither_rel,
33,man,{},cons,asian,0.3333333333333333,0.5,0.0,,,938b8dc4a9db84d0231d196c4bbd8ea5,Omer Asik so trash on the offensive side of the floor dude real life murky doo doo water,,text-only,A Twitter User,neither_rel,
35,man,{},liberal,white,0.3333333333333333,0.5,0.0,,,cb9564a86f8e811b6767152bd6bf090c,Omer Asik so trash on the offensive side of the floor dude real life murky doo doo water,,text-only,A Twitter User,neither_rel,
21,na,{},na,na,0.0,0.0,0.0,,,cc4485977ecf6b397b3c58441d720fb6,"RT @user10: @user One day more until turkey, it will nip me in the belly, we'll be ready for the stuffing, we will wet ours&#8230;",,text-only,A Twitter User,neither_rel,
24,man,{},liberal,white,0.0,0.0,0.0,,,24fe8f829de6d90f3af5a3cf58bae041,"RT @user10: @user One day more until turkey, it will nip me in the belly, we'll be ready for the stuffing, we will wet ours&#8230;",,text-only,A Twitter User,neither_rel,
31,man,{},liberal,white,0.0,0.0,0.0,,,ab647dbde8ff4aab46c8cec7bdefad95,"RT @user10: @user One day more until turkey, it will nip me in the belly, we'll be ready for the stuffing, we will wet ours&#8230;",,text-only,A Twitter User,neither_rel,
24,man,No.,liberal,white,0.0,0.0,0.0,,,2c3c84df1b7610fa6d5c5089107f6112,@user I HATE birds! They just piss me off about the fact that I can't fly!,,text-only,A Twitter User,neither_rel,
22,man,{},liberal,asian,0.0,0.0,0.0,,,7bf3e76c903d5297d5b03b8615e1d489,@user I HATE birds! They just piss me off about the fact that I can't fly!,,text-only,A Twitter User,neither_rel,
27,man,{},cons,white,0.0,0.0,0.0,,,475aa96a8b2250fc5a56f6ea2f3a4358,@user I HATE birds! They just piss me off about the fact that I can't fly!,,text-only,A Twitter User,neither_rel,
37,man,{},libert,white,0.6666666666666666,1.0,1.0,,,599ea0e2bcdac7f3458cb38410b08369,@user you had to throw in the faggot word smh smh smh,,text-only,A Twitter User,hate_speech_rel,
55,woman,{},liberal,white,0.6666666666666666,1.0,1.0,,,79f9f6fb7b61257808ffbd0da878ec58,@user you had to throw in the faggot word smh smh smh,,text-only,A Twitter User,hate_speech_rel,
100,na,{},na,na,0.3333333333333333,0.0,0.5,,,f3f3f5f5141720af9dad9ebad4ca1351,@user you had to throw in the faggot word smh smh smh,,text-only,A Twitter User,hate_speech_rel,
31,man,{},liberal,white,0.3333333333333333,0.5,0.0,,,ab647dbde8ff4aab46c8cec7bdefad95,&#8220;@user: Car hopping is a different world these ghetto guys tried asking for my number LOL&#8221; did they have to be ghetto Tho ?,,text-only,A Twitter User,neither_rel,
27,man,{},liberal,white,0.0,0.0,0.0,,,b877e6b2529e1a07545bfac401b9a6eb,&#8220;@user: Car hopping is a different world these ghetto guys tried asking for my number LOL&#8221; did they have to be ghetto Tho ?,,text-only,A Twitter User,neither_rel,
37,man,{},libert,white,0.3333333333333333,0.5,0.0,,,599ea0e2bcdac7f3458cb38410b08369,&#8220;@user: Car hopping is a different world these ghetto guys tried asking for my number LOL&#8221; did they have to be ghetto Tho ?,,text-only,A Twitter User,neither_rel,
42,woman,{},cons,white,1.0,1.0,1.0,,,ea325001255a7af0509cefb555444812,RT @user10: @user fix the fucking snipers you retarded piece of shit. Fucking overpowered as fuck. They aim down faster then ...,,text-only,A Twitter User,offensive_language_rel,
100,woman,{},liberal,asian,1.0,1.0,1.0,,,652a3b795ccd59abc037cfbc94e77921,RT @user10: @user fix the fucking snipers you retarded piece of shit. Fucking overpowered as fuck. They aim down faster then ...,,text-only,A Twitter User,offensive_language_rel,
24,woman,Bisexual,liberal,white,1.0,1.0,1.0,,,f7c97c80bbc2cad805e629152b672215,RT @user10: @user fix the fucking snipers you retarded piece of shit. Fucking overpowered as fuck. They aim down faster then ...,,text-only,A Twitter User,offensive_language_rel,
37,man,{},libert,white,0.0,0.0,0.0,,,599ea0e2bcdac7f3458cb38410b08369,bae won his game &#128525; #redskins,,text-only,A Twitter User,neither_rel,
24,woman,Bisexual,liberal,white,0.0,0.5,0.0,,,f7c97c80bbc2cad805e629152b672215,bae won his game &#128525; #redskins,,text-only,A Twitter User,neither_rel,
29,man,{},libert,white,0.0,0.0,0.0,,,41c9f58c5311a41acc6fff3c3c189610,bae won his game &#128525; #redskins,,text-only,A Twitter User,neither_rel,
55,woman,{},liberal,white,0.6666666666666666,1.0,1.0,,,79f9f6fb7b61257808ffbd0da878ec58,Paceys just told me about how flash was touching himself and he was turning yellow and black.. #whatwashedoing &#128514;&#128514;,,text-only,A Twitter User,neither_rel,
33,man,{},liberal,white,0.6666666666666666,0.5,0.0,,,fb125749404f174f9d36050f0495b0a7,Paceys just told me about how flash was touching himself and he was turning yellow and black.. #whatwashedoing &#128514;&#128514;,,text-only,A Twitter User,neither_rel,
46,woman,{},cons,white,1.0,1.0,1.0,,,01a6552d9348a30fbf1c592ada45d1c0,Paceys just told me about how flash was touching himself and he was turning yellow and black.. #whatwashedoing &#128514;&#128514;,,text-only,A Twitter User,neither_rel,
33,man,{},cons,asian,0.3333333333333333,0.0,0.0,,,938b8dc4a9db84d0231d196c4bbd8ea5,omfg RT @user10: Your feet bitch RT @user Whisper something dirty in my ear &#128523; http://t.co/xrIykfgg3Q,,text-only,A Twitter User,offensive_language_rel,
24,man,{},cons,white,0.3333333333333333,1.0,0.5,,,a820b97985b3c2dbc05f96a4bc5f6ab8,omfg RT @user10: Your feet bitch RT @user Whisper something dirty in my ear &#128523; http://t.co/xrIykfgg3Q,,text-only,A Twitter User,offensive_language_rel,
32,man,veteran,liberal,white,0.6666666666666666,0.5,0.5,,,e52f27e498998e2bf9838c39983427ba,omfg RT @user10: Your feet bitch RT @user Whisper something dirty in my ear &#128523; http://t.co/xrIykfgg3Q,,text-only,A Twitter User,offensive_language_rel,
31,man,{},liberal,white,1.0,1.0,0.5,,,ab647dbde8ff4aab46c8cec7bdefad95,Between this trend and the vines acting like women its like niggas couldn't wait to be faggots http://t.co/dKVnjmCarZ,,text-only,A Twitter User,hate_speech_rel,
34,woman,{},liberal,white,0.6666666666666666,1.0,1.0,,,56ab2fd617a8589f70cae09f15caf5a2,Between this trend and the vines acting like women its like niggas couldn't wait to be faggots http://t.co/dKVnjmCarZ,,text-only,A Twitter User,hate_speech_rel,
100,woman,{},liberal,asian,1.0,1.0,1.0,,,652a3b795ccd59abc037cfbc94e77921,Between this trend and the vines acting like women its like niggas couldn't wait to be faggots http://t.co/dKVnjmCarZ,,text-only,A Twitter User,hate_speech_rel,
32,man,{},cons,white,0.3333333333333333,0.5,0.0,,,2ab2ecad3c46e77baa0749e2c2de22ff,@user10 @user how is it being colored blind?,,text-only,A Twitter User,neither_rel,
34,woman,women,liberal,white,0.3333333333333333,0.5,0.5,,,29b312298fda214ad0f377eebdd92990,@user10 @user how is it being colored blind?,,text-only,A Twitter User,neither_rel,
31,man,{},liberal,white,0.6666666666666666,0.5,0.0,,,ab647dbde8ff4aab46c8cec7bdefad95,@user10 @user how is it being colored blind?,,text-only,A Twitter User,neither_rel,
31,man,{},liberal,white,0.0,0.0,0.0,,,ab647dbde8ff4aab46c8cec7bdefad95,Video: Charlie Baker makes final push for votes http://t.co/9ArtP5ymbS,,text-only,A Twitter User,neither_rel,
55,woman,{},liberal,white,0.0,0.0,0.0,,,79f9f6fb7b61257808ffbd0da878ec58,Video: Charlie Baker makes final push for votes http://t.co/9ArtP5ymbS,,text-only,A Twitter User,neither_rel,
35,woman,{},liberal,na,0.0,0.0,0.0,,,51237cba56e29ee2da2247a53717201f,Video: Charlie Baker makes final push for votes http://t.co/9ArtP5ymbS,,text-only,A Twitter User,neither_rel,
47,woman,{},cons,white,1.0,1.0,0.5,,,ae496eabe63486832d86d23abcebc451,RT @user: Never snapchat will bishop. He is a screenshotting son of a bitch,,text-only,A Twitter User,offensive_language_rel,
33,man,{},liberal,white,1.0,1.0,1.0,,,8ecdbbf73be774f5a2780272ea9048f7,RT @user: Never snapchat will bishop. He is a screenshotting son of a bitch,,text-only,A Twitter User,offensive_language_rel,
51,man,IMMIGRANT,na,na,0.3333333333333333,1.0,1.0,,,22117186b79db1cb515abad40a8bd57a,RT @user: Never snapchat will bishop. He is a screenshotting son of a bitch,,text-only,A Twitter User,offensive_language_rel,
34,woman,{},liberal,white,0.0,0.0,0.0,,,56ab2fd617a8589f70cae09f15caf5a2,RT @user: Naming my son Caesar. Dawn of the apes is the absolute best movie I've ever seen in my entire life.,,text-only,A Twitter User,neither_rel,
37,man,{},libert,white,0.0,0.0,0.0,,,599ea0e2bcdac7f3458cb38410b08369,RT @user: Naming my son Caesar. Dawn of the apes is the absolute best movie I've ever seen in my entire life.,,text-only,A Twitter User,neither_rel,
100,na,no,na,na,0.3333333333333333,0.5,0.0,,,0e41475cf5ab2edbdbeb50a91ae0e401,RT @user: Naming my son Caesar. Dawn of the apes is the absolute best movie I've ever seen in my entire life.,,text-only,A Twitter User,neither_rel,
35,woman,{},liberal,na,0.3333333333333333,0.5,0.0,,,51237cba56e29ee2da2247a53717201f,RT @user43210: @user @user @user @user but cant nobody at yall pep rally out jigg me,,text-only,A Twitter User,neither_rel,
42,woman,{},cons,white,0.3333333333333333,0.0,0.0,,,ea325001255a7af0509cefb555444812,RT @user43210: @user @user @user @user but cant nobody at yall pep rally out jigg me,,text-only,A Twitter User,neither_rel,
